id,latitude,longitude,property_type,room_type,bathrooms,bedrooms,minimum_nights,price
12154878,37.79515,-122.41909,Bungalow,Entire home/apt,1.0,0.0,30,$130.00 
12154955,37.75746,-122.48286,House,Private room,1.0,1.0,30,$45.00 
12155285,37.74662,-122.41503,Apartment,Entire home/apt,1.0,2.0,3,$225.00 
12156553,37.75136,-122.42937,Apartment,Entire home/apt,1.0,1.0,30,$100.00 
12169644,37.78754,-122.38824,Loft,Entire home/apt,1.0,1.0,30,$220.00 
12172311,37.73739,-122.50635,Guest suite,Entire home/apt,1.0,1.0,1,$160.00 
12175415,37.78402,-122.46189,Guest suite,Entire home/apt,1.0,1.0,4,$225.00 
12176844,37.79878,-122.40356,House,Entire home/apt,2.5,3.0,180,$550.00 
12207073,37.78859,-122.39118,Apartment,Private room,1.0,1.0,30,$169.00 
12212013,37.77618,-122.43217,Guest suite,Entire home/apt,1.0,0.0,1,$165.00 
12212126,37.79863,-122.40611,Apartment,Private room,2.0,1.0,30,$65.00 
12228334,37.7602,-122.47605,House,Entire home/apt,1.5,3.0,3,$330.00 
12266059,37.79812,-122.40741,Apartment,Entire home/apt,1.0,2.0,30,$109.00 
12270048,37.75266,-122.45293,House,Private room,1.0,1.0,2,$90.00 
12270642,37.79925,-122.4046,Bed and breakfast,Shared room,10.0,1.0,1,$69.00 
12288524,37.71174,-122.39891,Guest suite,Entire home/apt,2.0,2.0,2,$250.00 
12291658,37.7583,-122.43225,Apartment,Entire home/apt,1.0,1.0,30,$182.00 
12295920,37.758,-122.42991,Condominium,Private room,1.5,1.0,2,$95.00 
12310120,37.72701,-122.44153,House,Private room,1.0,1.0,30,$97.00 
12328003,37.77526,-122.48875,Guest suite,Entire home/apt,1.0,1.0,1,$79.00 
12346372,37.77589,-122.43274,House,Entire home/apt,1.0,2.0,30,$179.00 
12361066,37.78538,-122.38997,Apartment,Entire home/apt,2.0,2.0,365,$202.00 
12361563,37.76182,-122.43779,Condominium,Private room,1.0,1.0,2,$125.00 
12362408,37.78963,-122.41351,Apartment,Entire home/apt,1.0,2.0,2,$240.00 
12368621,37.79025,-122.44439,Guest suite,Entire home/apt,1.0,1.0,2,$275.00 
12382688,37.74609,-122.41131,Apartment,Entire home/apt,1.0,0.0,30,$115.00 
12382918,37.78755,-122.40962,Apartment,Private room,1.0,1.0,1,$209.00 
12410151,37.79855,-122.40753,Apartment,Entire home/apt,2.0,1.0,30,$225.00 
12425557,37.77704,-122.47236,Condominium,Private room,1.5,1.0,30,$85.00 
12425911,37.77925,-122.47267,Condominium,Private room,1.5,1.0,30,$85.00 
12429503,37.79683,-122.42576,Guesthouse,Entire home/apt,1.0,1.0,30,$500.00 
12432020,37.7645,-122.41711,Apartment,Entire home/apt,1.0,0.0,30,$69.00 
12437037,37.77486,-122.46235,Apartment,Entire home/apt,1.0,1.0,1,$119.00 
12463547,37.79579,-122.41114,Apartment,Private room,1.0,1.0,1,$150.00 
12463556,37.79439,-122.41105,Apartment,Private room,1.0,1.0,1,$150.00 
12467839,37.79195,-122.4214,Apartment,Private room,1.0,1.0,30,$60.00 
12510982,37.78626,-122.40802,Apartment,Entire home/apt,1.0,0.0,1,$110.00 
12511163,37.73486,-122.49566,House,Private room,1.0,1.0,1,$50.00 
12511225,37.78745,-122.40926,Apartment,Entire home/apt,1.0,0.0,1,$110.00 
12515810,37.75582,-122.40162,Apartment,Private room,1.0,0.0,30,$81.00 
12562572,37.73368,-122.44614,Guest suite,Entire home/apt,1.0,1.0,2,$115.00 
12582732,37.76067,-122.42122,Condominium,Private room,1.0,1.0,3,$160.00 
12588515,37.76397,-122.42787,Apartment,Entire home/apt,1.0,1.0,3,$100.00 
12590446,37.74563,-122.47156,Guest suite,Entire home/apt,1.0,1.0,2,$120.00 
12607119,37.8039,-122.43974,House,Entire home/apt,4.0,7.0,2,"$1,395.00 "
12614397,37.79895,-122.44363,Apartment,Entire home/apt,1.5,2.0,2,$450.00 
12657038,37.75963,-122.46545,House,Entire home/apt,3.0,3.0,2,$299.00 
12677241,37.75776,-122.41697,Apartment,Entire home/apt,2.0,3.0,30,$336.00 
12679234,37.73935,-122.49681,Guest suite,Entire home/apt,1.0,1.0,2,$179.00 
12725886,37.76426,-122.46393,House,Private room,1.0,1.0,2,$105.00 
12741695,37.76069,-122.50283,House,Private room,1.0,1.0,1,$155.00 
12750864,37.80437,-122.40589,Condominium,Entire home/apt,1.0,0.0,60,$500.00 
12753688,37.77195,-122.51163,Condominium,Entire home/apt,2.0,2.0,30,$190.00 
12779748,37.78552,-122.40909,Apartment,Entire home/apt,1.0,1.0,1,$110.00 
12780009,37.78736,-122.40923,Apartment,Entire home/apt,1.0,1.0,1,$110.00 
12794288,37.77489,-122.46817,Apartment,Entire home/apt,1.0,1.0,30,$75.00 
12797906,37.7589,-122.46598,Apartment,Entire home/apt,2.0,2.0,2,$140.00 
12814571,37.76994,-122.45038,Apartment,Entire home/apt,1.0,2.0,5,$290.00 
12815012,37.74679,-122.40495,House,Entire home/apt,2.5,4.0,3,$600.00 
12831488,37.78059,-122.44827,House,Entire home/apt,2.0,3.0,3,$450.00 
12832173,37.77559,-122.49582,House,Entire home/apt,2.5,3.0,5,$350.00 
12833570,37.79398,-122.4052,House,Shared room,2.5,1.0,30,$30.00 
12835527,37.73577,-122.41672,Guesthouse,Entire home/apt,1.0,1.0,2,$100.00 
12852960,37.78981,-122.41189,Resort,Private room,1.0,1.0,3,$450.00 
12853235,37.77926,-122.44907,House,Entire home/apt,1.5,2.0,2,$300.00 
12853799,37.79348,-122.40335,Hostel,Shared room,0.0,1.0,1,$45.00 
12855454,37.74617,-122.4248,Condominium,Entire home/apt,2.5,3.0,3,$725.00 
12857011,37.79325,-122.40326,Hostel,Shared room,0.0,1.0,1,$45.00 
12857087,37.79454,-122.40315,Hostel,Shared room,0.0,1.0,1,$45.00 
12857179,37.79471,-122.40329,Hostel,Shared room,0.0,1.0,1,$45.00 
12857222,37.79304,-122.40324,Hostel,Shared room,0.0,1.0,1,$45.00 
12866962,37.75459,-122.42419,Apartment,Entire home/apt,1.0,0.0,30,$96.00 
12870849,37.73119,-122.38945,Apartment,Private room,1.0,1.0,2,$70.00 
12905538,37.74885,-122.48752,House,Entire home/apt,1.0,3.0,2,$150.00 
12910183,37.80634,-122.42056,Apartment,Entire home/apt,1.0,1.0,30,$140.00 
12913802,37.79055,-122.41464,Apartment,Entire home/apt,1.0,1.0,30,$148.00 
12922728,37.73919,-122.41797,Apartment,Entire home/apt,1.0,1.0,30,$88.00 
12930338,37.75371,-122.48778,House,Private room,1.0,1.0,2,$99.00 
12953897,37.79543,-122.42359,Apartment,Entire home/apt,2.0,3.0,5,$490.00 
12954602,37.74971,-122.41623,House,Private room,1.5,1.0,2,$150.00 
12956379,37.74113,-122.47925,House,Entire home/apt,2.0,3.0,30,$300.00 
12956380,37.78122,-122.42035,Apartment,Entire home/apt,1.0,0.0,30,$150.00 
12964066,37.75011,-122.4168,House,Private room,1.5,1.0,2,$190.00 
12981814,37.778,-122.42164,Boutique hotel,Private room,1.0,0.0,1,$140.00 
12987777,37.80508,-122.40775,Apartment,Entire home/apt,1.0,1.0,30,$175.00 
12999869,37.7624,-122.40502,House,Private room,1.0,1.0,2,$74.00 
13016330,37.79634,-122.41598,Apartment,Entire home/apt,1.0,1.0,30,$73.00 
13017050,37.72398,-122.44106,House,Entire home/apt,2.0,3.0,30,$175.00 
13021294,37.79246,-122.412,Condominium,Entire home/apt,1.0,2.0,58,$138.00 
13021568,37.72599,-122.40599,House,Private room,1.0,1.0,1,$115.00 
13022232,37.72475,-122.4057,House,Private room,0.0,1.0,1,$68.00 
13022499,37.72498,-122.40501,House,Private room,0.0,1.0,1,$65.00 
13046853,37.76206,-122.43576,Apartment,Entire home/apt,1.0,1.0,1,$187.00 
13061396,37.77517,-122.39303,Condominium,Entire home/apt,3.0,3.0,30,$600.00 
13066842,37.79809,-122.41479,Townhouse,Entire home/apt,3.0,3.0,2,$549.00 
13082310,37.75195,-122.4221,Apartment,Entire home/apt,1.0,1.0,30,$111.00 
13083682,37.75315,-122.40715,Townhouse,Private room,1.0,1.0,2,$100.00 
13084734,37.77849,-122.49881,Apartment,Entire home/apt,1.0,0.0,1,$125.00 
13095952,37.79602,-122.41003,Apartment,Entire home/apt,1.0,1.0,30,$219.00 
13096400,37.78752,-122.40937,Condominium,Entire home/apt,1.0,0.0,1,$249.00 
13100047,37.78694,-122.40964,Condominium,Entire home/apt,1.0,0.0,1,$269.00 
13112761,37.76426,-122.42983,Condominium,Private room,1.0,1.0,30,$145.00 
13120626,37.75651,-122.40897,Apartment,Entire home/apt,1.0,3.0,30,$190.00 
13127954,37.76185,-122.40543,House,Private room,1.0,1.0,1,$69.00 
13128357,37.7621,-122.4035,House,Private room,1.5,1.0,1,$58.00 
13148133,37.7379,-122.41649,House,Entire home/apt,1.0,2.0,2,$220.00 
13149975,37.77696,-122.45514,Condominium,Entire home/apt,1.0,1.0,30,$150.00 
13153289,37.75642,-122.43945,Condominium,Entire home/apt,2.0,2.0,3,$275.00 
13155451,37.73592,-122.50633,House,Entire home/apt,1.0,1.0,3,$150.00 
13157125,37.73982,-122.41775,House,Private room,1.0,1.0,2,$179.00 
13169268,37.78718,-122.4094,Apartment,Entire home/apt,1.0,1.0,1,$110.00 
13171740,37.79036,-122.45006,House,Entire home/apt,2.5,3.0,5,$995.00 
13175533,37.7539,-122.50101,Guest suite,Entire home/apt,1.0,1.0,2,$160.00 
13186688,37.77964,-122.477,House,Entire home/apt,2.0,3.0,4,$400.00 
13201652,37.75146,-122.43738,Apartment,Entire home/apt,2.5,4.0,30,$475.00 
13204198,37.75395,-122.42437,Apartment,Entire home/apt,1.0,1.0,30,$115.00 
13219968,37.74143,-122.42598,House,Entire home/apt,3.0,4.0,3,$750.00 
13220623,37.76192,-122.49741,Guest suite,Entire home/apt,1.0,2.0,2,$175.00 
13224465,37.80602,-122.42084,Condominium,Entire home/apt,1.0,1.0,7,$280.00 
13225056,37.78724,-122.41539,Apartment,Private room,1.0,1.0,30,$46.00 
13234007,37.78767,-122.41424,Apartment,Private room,1.0,1.0,30,$49.00 
13239272,37.77643,-122.47753,Apartment,Entire home/apt,1.5,3.0,3,$400.00 
13239943,37.79757,-122.42565,Hotel,Private room,1.0,1.0,1,$131.00 
13263750,37.79696,-122.42452,Hotel,Private room,1.0,1.0,1,$129.00 
13264163,37.77674,-122.46657,Apartment,Entire home/apt,1.5,2.0,2,$245.00 
13264364,37.78752,-122.40958,Hotel,Private room,1.0,0.0,2,$235.00 
13265498,37.79718,-122.42504,Hotel,Private room,1.0,1.0,1,$129.00 
13273159,37.77421,-122.44891,Condominium,Entire home/apt,2.0,3.0,2,$600.00 
13276083,37.78749,-122.3902,Serviced apartment,Hotel room,1.0,1.0,30,$189.00 
13280184,37.7785,-122.48813,House,Private room,1.0,1.0,1,$120.00 
13280672,37.76384,-122.4248,Apartment,Private room,1.0,1.0,3,$96.00 
13284332,37.78728,-122.41147,Hotel,Private room,1.0,0.0,1,$235.00 
13284618,37.78901,-122.40929,Hotel,Private room,1.0,0.0,1,$235.00 
13293285,37.75703,-122.48939,Guest suite,Entire home/apt,1.0,0.0,1,$90.00 
13299858,37.77018,-122.42398,Apartment,Entire home/apt,2.0,2.0,2,$292.00 
13312818,37.80373,-122.40457,Serviced apartment,Entire home/apt,1.0,1.0,30,$181.00 
13313452,37.74571,-122.45691,House,Entire home/apt,1.0,3.0,2,$600.00 
13315189,37.78509,-122.47077,Apartment,Entire home/apt,1.0,1.0,30,$190.00 
13318584,37.72511,-122.40716,Guest suite,Entire home/apt,1.0,1.0,2,$185.00 
13327441,37.79542,-122.41834,House,Private room,2.5,1.0,30,$145.00 
13332858,37.76406,-122.39518,Condominium,Entire home/apt,1.0,1.0,30,$250.00 
13333814,37.78153,-122.47631,Apartment,Private room,1.0,1.0,30,$90.00 
13335441,37.76288,-122.44186,Apartment,Private room,1.0,1.0,30,$150.00 
13346701,37.8042,-122.43622,Apartment,Entire home/apt,1.0,1.0,30,$214.00 
13349338,37.74661,-122.43451,House,Entire home/apt,2.0,3.0,30,$335.00 
13362637,37.77481,-122.45646,House,Entire home/apt,1.5,4.0,31,$299.00 
13393846,37.77761,-122.42183,Boutique hotel,Private room,2.0,2.0,1,$195.00 
13427895,37.72871,-122.42934,House,Private room,1.0,1.0,1,$50.00 
13430730,37.76551,-122.44032,Apartment,Entire home/apt,1.0,1.0,30,$110.00 
13443665,37.71914,-122.45128,House,Entire home/apt,1.0,2.0,30,$135.00 
13448637,37.75132,-122.42648,Condominium,Entire home/apt,2.0,2.0,3,$400.00 
13464987,37.76345,-122.42996,Apartment,Private room,1.5,1.0,1,$62.00 
13465512,37.76172,-122.49939,House,Entire home/apt,1.0,2.0,3,$110.00 
13465756,37.79849,-122.40699,Apartment,Private room,1.0,1.0,30,$92.00 
13479950,37.76995,-122.43226,Apartment,Private room,1.0,1.0,1,$80.00 
13491912,37.79609,-122.41724,Apartment,Entire home/apt,2.0,2.0,2,$300.00 
13497122,37.73023,-122.45811,Guest suite,Entire home/apt,1.0,2.0,2,$600.00 
13510335,37.72296,-122.4185,House,Shared room,1.5,1.0,5,$120.00 
13516275,37.75212,-122.49757,Guest suite,Entire home/apt,1.0,0.0,2,$120.00 
13530616,37.7854,-122.41134,Apartment,Entire home/apt,1.0,0.0,30,$76.00 
13548606,37.79379,-122.41754,House,Private room,2.5,1.0,30,$95.00 
13549311,37.79354,-122.4194,House,Private room,2.5,1.0,30,$125.00 
13557637,37.78129,-122.41596,Loft,Entire home/apt,1.0,1.0,30,$140.00 
13559950,37.80234,-122.43796,Apartment,Entire home/apt,1.0,0.0,30,$115.00 
13561311,37.80064,-122.41638,Serviced apartment,Hotel room,1.0,0.0,30,$145.00 
13563865,37.77625,-122.46464,House,Entire home/apt,2.0,4.0,3,$895.00 
13574259,37.76303,-122.44186,House,Entire home/apt,1.0,1.0,2,$345.00 
13578021,37.7934,-122.41888,House,Shared room,2.5,1.0,30,$145.00 
13579169,37.76119,-122.44685,Apartment,Entire home/apt,1.0,0.0,30,$250.00 
13582817,37.80618,-122.42379,Apartment,Entire home/apt,2.0,2.0,3,$925.00 
13585679,37.75322,-122.41386,Apartment,Entire home/apt,1.0,1.0,3,$160.00 
13588571,37.76083,-122.4201,Apartment,Entire home/apt,1.5,2.0,3,$250.00 
13591271,37.72123,-122.44373,House,Private room,1.0,1.0,30,$60.00 
13600947,37.7537,-122.48254,House,Private room,1.0,1.0,2,$80.00 
13602723,37.72434,-122.42149,House,Private room,1.0,1.0,2,$70.00 
13603043,37.75388,-122.43229,Apartment,Entire home/apt,1.0,1.0,3,$265.00 
13603416,37.70836,-122.46167,House,Entire home/apt,2.0,2.0,2,$299.00 
13603490,37.79135,-122.43593,Apartment,Private room,1.0,1.0,1,$169.00 
13605661,37.71994,-122.44416,House,Private room,1.0,1.0,30,$55.00 
13606695,37.75491,-122.40291,House,Private room,1.0,1.0,1,$140.00 
13618517,37.78859,-122.41379,Serviced apartment,Hotel room,1.0,1.0,2,$252.00 
13625546,37.75564,-122.41142,Guest suite,Entire home/apt,1.0,1.0,2,$172.00 
13635551,37.78433,-122.44559,Loft,Entire home/apt,1.0,1.0,2,$200.00 
13641058,37.8022,-122.41268,Apartment,Entire home/apt,1.0,1.0,3,$160.00 
13642014,37.75209,-122.48445,House,Private room,2.0,1.0,2,$80.00 
13652971,37.74695,-122.40963,House,Private room,1.0,1.0,1,$117.00 
13654134,37.79074,-122.43447,Apartment,Entire home/apt,1.0,0.0,30,$155.00 
13669721,37.7331,-122.45106,House,Entire home/apt,1.0,2.0,3,$225.00 
13676473,37.78138,-122.42963,Townhouse,Entire home/apt,2.0,2.0,3,$300.00 
13685131,37.73654,-122.41582,Guest suite,Private room,1.0,1.0,2,$115.00 
13686323,37.78808,-122.41232,Serviced apartment,Hotel room,1.0,1.0,2,$252.00 
13687128,37.77795,-122.44292,Apartment,Private room,1.0,1.0,30,$80.00 
13687255,37.76032,-122.39444,House,Entire home/apt,1.0,3.0,4,$450.00 
13688416,37.75806,-122.41635,Townhouse,Entire home/apt,1.5,3.0,30,$299.00 
13709214,37.79941,-122.43687,House,Entire home/apt,3.0,2.0,30,$400.00 
13711175,37.77902,-122.44245,Condominium,Entire home/apt,2.0,1.0,3,$129.00 
13714899,37.75363,-122.42404,Apartment,Entire home/apt,1.0,1.0,30,$199.00 
13734123,37.7374,-122.49491,House,Entire home/apt,1.0,3.0,30,$299.00 
13735115,37.77785,-122.44372,House,Entire home/apt,2.0,5.0,2,"$1,500.00 "
13735664,37.75167,-122.45212,House,Private room,1.0,1.0,4,$188.00 
13749078,37.71594,-122.38913,House,Private room,1.0,1.0,1,$136.00 
13751537,37.79093,-122.41777,Apartment,Entire home/apt,1.0,1.0,3,$225.00 
13762975,37.74702,-122.41513,Apartment,Entire home/apt,1.0,1.0,30,$85.00 
13764695,37.73745,-122.45822,House,Entire home/apt,2.5,3.0,30,$300.00 
13769493,37.71656,-122.38993,Villa,Private room,1.0,1.0,1,$99.00 
13774014,37.73436,-122.40488,House,Entire home/apt,1.0,0.0,2,$199.00 
13784076,37.72663,-122.42957,House,Private room,1.0,1.0,1,$69.00 
13788581,37.79107,-122.44283,Apartment,Entire home/apt,1.0,1.0,2,$225.00 
13788740,37.72486,-122.43172,House,Entire home/apt,2.0,3.0,7,$210.00 
13788749,37.77796,-122.43186,House,Private room,1.5,1.0,2,$84.00 
13789725,37.75738,-122.50717,Guest suite,Entire home/apt,1.0,1.0,2,$160.00 
13796550,37.73571,-122.4268,Guest suite,Private room,1.0,1.0,1,$170.00 
13796921,37.75855,-122.48345,Guest suite,Entire home/apt,1.0,1.0,1,$80.00 
13803228,37.74608,-122.4444,House,Private room,1.0,1.0,2,$140.00 
13806046,37.75849,-122.48789,House,Private room,1.0,1.0,1,$100.00 
13811042,37.7227,-122.47131,House,Private room,1.0,1.0,30,$150.00 
13815224,37.75755,-122.41685,Condominium,Entire home/apt,2.0,2.0,1,$400.00 
13815533,37.74405,-122.50323,Apartment,Entire home/apt,1.0,1.0,2,$175.00 
13845578,37.71883,-122.40324,Guest suite,Entire home/apt,1.0,1.0,1,$118.00 
13848713,37.73847,-122.41456,House,Private room,1.0,1.0,1,$98.00 
13857866,37.76166,-122.42943,Condominium,Entire home/apt,1.0,1.0,1,$249.00 
13866653,37.72659,-122.41729,House,Entire home/apt,1.0,1.0,2,$120.00 
13883766,37.78821,-122.41096,Condominium,Entire home/apt,1.0,0.0,1,$269.00 
13884730,37.79153,-122.40661,Serviced apartment,Entire home/apt,1.0,0.0,2,$95.00 
13885609,37.72885,-122.45885,House,Private room,1.0,1.0,30,$120.00 
13896608,37.78815,-122.41123,Condominium,Entire home/apt,1.0,0.0,1,$259.00 
13899875,37.77805,-122.47057,House,Private room,1.0,1.0,3,$125.00 
13901641,37.75207,-122.48434,House,Private room,2.0,1.0,2,$85.00 
13911251,37.77662,-122.45662,House,Entire home/apt,1.0,1.0,31,$79.00 
13913555,37.78862,-122.41197,Resort,Hotel room,2.0,3.0,2,$750.00 
13913910,37.78924,-122.41171,Resort,Hotel room,1.0,1.0,2,$432.00 
13918273,37.77742,-122.41979,Apartment,Private room,1.0,1.0,30,$95.00 
13936968,37.77832,-122.43283,Condominium,Private room,1.0,2.0,14,$149.00 
13939822,37.77107,-122.43114,Apartment,Entire home/apt,2.0,1.0,30,$143.00 
13941504,37.75154,-122.404,House,Private room,2.0,2.0,5,$200.00 
13942216,37.76418,-122.44544,Apartment,Entire home/apt,1.5,2.0,2,$275.00 
13943674,37.78926,-122.41598,Apartment,Entire home/apt,1.0,0.0,31,$139.00 
13952628,37.73053,-122.44064,House,Entire home/apt,3.0,3.0,4,$355.00 
13962229,37.7597,-122.50712,House,Private room,1.0,1.0,1,$80.00 
13970165,37.74503,-122.41095,House,Private room,2.0,1.0,1,$101.00 
13973341,37.78722,-122.40969,Apartment,Private room,1.0,1.0,1,$219.00 
13975376,37.78948,-122.41306,Condominium,Entire home/apt,1.0,1.0,2,$252.00 
13978938,37.7892,-122.41342,Serviced apartment,Hotel room,2.0,2.0,2,$600.00 
13981712,37.79087,-122.40652,Hotel,Private room,1.0,0.0,1,$179.00 
13999742,37.76256,-122.47003,Apartment,Entire home/apt,2.0,3.0,3,$300.00 
14008953,37.75934,-122.42627,Apartment,Entire home/apt,2.0,3.0,5,$365.00 
14029388,37.7846,-122.41157,Apartment,Entire home/apt,1.0,0.0,30,$79.00 
14029901,37.75742,-122.43741,House,Private room,1.0,1.0,2,$97.00 
14030807,37.75798,-122.44175,Condominium,Entire home/apt,1.0,2.0,30,$329.00 
14043110,37.72864,-122.38786,House,Private room,2.0,1.0,1,$190.00 
14049725,37.71923,-122.39598,Apartment,Entire home/apt,1.0,2.0,30,$225.00 
14057062,37.77714,-122.46676,Guest suite,Private room,1.0,1.0,2,$125.00 
14058613,37.78942,-122.41649,Apartment,Entire home/apt,1.0,1.0,30,$110.00 
14068781,37.74529,-122.4098,House,Private room,2.0,1.0,1,$86.00 
14074818,37.75078,-122.4152,Apartment,Entire home/apt,1.5,2.0,3,$250.00 
14075653,37.78762,-122.41512,Apartment,Private room,1.0,1.0,30,$54.00 
14076194,37.78719,-122.41505,Apartment,Private room,1.0,1.0,30,$49.00 
14125801,37.7615,-122.42117,Apartment,Entire home/apt,1.0,2.0,4,$500.00 
14126085,37.7666,-122.45108,Condominium,Entire home/apt,1.0,1.0,30,$220.00 
14139656,37.75939,-122.42117,Apartment,Entire home/apt,2.0,3.0,2,$540.00 
14142409,37.7609,-122.47769,House,Entire home/apt,1.0,1.0,30,$109.00 
14153586,37.77449,-122.46522,Apartment,Private room,1.0,1.0,30,$46.00 
14162759,37.73213,-122.436,House,Private room,1.5,3.0,1,$475.00 
14166343,37.71898,-122.43174,House,Entire home/apt,1.0,1.0,7,$149.00 
14179987,37.80009,-122.44287,Apartment,Entire home/apt,1.0,1.0,1,$169.00 
14180539,37.7572,-122.49858,House,Private room,1.0,1.0,30,$95.00 
14189398,37.75891,-122.49691,House,Private room,0.5,1.0,30,$110.00 
14203815,37.76046,-122.50478,Apartment,Entire home/apt,1.0,2.0,30,$295.00 
14206695,37.79183,-122.41038,Condominium,Entire home/apt,1.0,1.0,30,$140.00 
14214684,37.74991,-122.42875,Condominium,Entire home/apt,1.0,1.0,30,$199.00 
14220594,37.73201,-122.37463,Guest suite,Entire home/apt,1.0,1.0,2,$99.00 
14225205,37.77397,-122.41482,Apartment,Entire home/apt,1.0,1.0,30,$185.00 
14234871,37.78076,-122.4079,Apartment,Entire home/apt,1.0,2.0,30,$150.00 
14246713,37.78153,-122.39861,Apartment,Entire home/apt,2.0,2.0,30,$199.00 
14255278,37.77931,-122.46161,House,Entire home/apt,2.0,3.0,3,$600.00 
14265180,37.75952,-122.44114,Condominium,Entire home/apt,2.5,3.0,3,$350.00 
14266916,37.73883,-122.41529,Guest suite,Entire home/apt,1.0,1.0,3,$220.00 
14268636,37.72478,-122.43195,House,Private room,1.5,1.0,13,$39.00 
14280580,37.76101,-122.39262,House,Private room,1.0,1.0,1,$150.00 
14294502,37.75135,-122.43737,Apartment,Entire home/apt,1.5,2.0,30,$350.00 
14299097,37.75758,-122.42284,Apartment,Entire home/apt,2.0,4.0,30,$269.00 
14311890,37.79098,-122.39254,Apartment,Entire home/apt,1.0,1.0,30,$159.00 
14314506,37.76293,-122.50518,Apartment,Entire home/apt,1.0,1.0,90,$117.00 
14323059,37.77808,-122.4404,Guest suite,Entire home/apt,1.0,1.0,2,$199.00 
14339856,37.78659,-122.38976,Apartment,Entire home/apt,1.0,1.0,30,$250.00 
14341440,37.7527,-122.41152,Apartment,Private room,1.0,2.0,4,$268.00 
14352641,37.76622,-122.43067,Condominium,Entire home/apt,2.0,2.0,30,$240.00 
14358722,37.71099,-122.44813,House,Private room,2.0,1.0,31,$75.00 
14360687,37.73412,-122.47902,House,Entire home/apt,2.0,3.0,30,$295.00 
14374783,37.78009,-122.50854,Apartment,Entire home/apt,1.0,2.0,30,$150.00 
14375372,37.77814,-122.44079,Condominium,Private room,1.0,1.0,3,$100.00 
14386727,37.7287,-122.38981,House,Private room,2.0,2.0,1,$210.00 
14388391,37.75558,-122.41443,Townhouse,Private room,1.5,1.0,3,$150.00 
